63:IF #|0.405,0.485|0.495,0.525|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.8235294 and Coverage=0.10071942
64:IF 0.435,0.695|#|0.445,#|0.435,0.775|#|#|#|0.215,0.675| THEN  MIT With Confidence=0.8210526 and Coverage=0.3561644
65:IF 0.435,0.715|#|0.425,#|0.415,0.775|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.8210526 and Coverage=0.3561644
66:IF #,0.555|#|#,0.435|#,0.415|#|#|#|0.185,#| THEN  ME3 With Confidence=0.8194444 and Coverage=0.8082192
67:IF 0.425,0.655|#|#|0.435,#|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.8131868 and Coverage=0.33789954
68:IF #,0.695|#|0.425,0.595|#,0.445|#|#|#|0.425,#| THEN  NUC With Confidence=0.8117647 and Coverage=0.17875648
69:IF 0.435,0.655|#|0.425,#|0.385,#|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.81 and Coverage=0.369863
70:IF 0.20500000000000002,0.695|#|0.425,0.595|#|#|#|#|0.425,0.725| THEN  NUC With Confidence=0.80487806 and Coverage=0.17098446
71:IF 0.195,0.665|#|#,0.425|#,0.355|#|#|#|#| THEN  ME3 With Confidence=0.8 and Coverage=0.82191783
72:IF 0.805,#|#|#,0.445|#|#|#|#|#,0.24| THEN  ME2 With Confidence=0.8 and Coverage=0.26086956
73:IF #|#|0.46499999999999997,#|#,0.385|#|#|#,0.525|0.315,#| THEN  NUC With Confidence=0.8 and Coverage=0.24870466
74:IF 0.435,0.715|#|0.425,#|0.415,0.775|#|#|#|0.185,0.545| THEN  MIT With Confidence=0.79816514 and Coverage=0.39726028
75:IF #|#|0.425,#|#,0.445|#|#|#|0.425,0.725| THEN  NUC With Confidence=0.7977528 and Coverage=0.18393782
76:IF #,0.725|#|#|#|#|#|#|0.475,0.725| THEN  NUC With Confidence=0.796875 and Coverage=0.13212435
77:IF #,0.695|#|0.425,#|#,0.405|#|#|#,0.525|0.315,0.725| THEN  NUC With Confidence=0.79389316 and Coverage=0.26943004
78:IF 0.655,#|0.635,#|#,0.375|#|#|#|#|#| THEN  ME1 With Confidence=0.78571427 and Coverage=0.55
79:IF 0.195,0.665|#|0.46499999999999997,#|#,0.415|#|#|#,0.525|0.295,#| THEN  NUC With Confidence=0.78014183 and Coverage=0.2849741
80:IF 0.195,0.655|#|#,0.415|#|#|#|#|#| THEN  ME3 With Confidence=0.77922076 and Coverage=0.82191783
81:IF #|0.835,#|#,0.46499999999999997|#|#|#|#|#| THEN  ME1 With Confidence=0.7777778 and Coverage=0.175
82:IF 0.875,#|#|#|#|#|#|#|0.215,0.265| THEN  ME2 With Confidence=0.7777778 and Coverage=0.1521739
83:IF #,0.595|#|0.46499999999999997,#|#,0.405|#|#|#|0.315,0.725| THEN  NUC With Confidence=0.77124184 and Coverage=0.30569947
84:IF 0.195,0.655|#|#,0.435|#,0.365|#|#|#|#| THEN  ME3 With Confidence=0.76829267 and Coverage=0.8630137
85:IF 0.405,0.655|#|#|0.375,#|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.76666665 and Coverage=0.42009133
86:IF 0.20500000000000002,0.695|#|0.46499999999999997,#|#,0.405|#|#|#|0.315,0.725| THEN  NUC With Confidence=0.7621951 and Coverage=0.3238342
87:IF #|#|#|#|#|#|#|#,0.2| THEN  CYT With Confidence=0.7619048 and Coverage=0.07673861
88:IF 0.305,0.765|#|0.515,#|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.76086956 and Coverage=0.083932854
89:IF 0.295,0.695|#|0.425,#|0.385,0.785|#|#|#|0.215,0.305| THEN  MIT With Confidence=0.76 and Coverage=0.43378997
90:IF #|0.405,0.485|0.495,0.525|#|#|#|#|#,0.315| THEN  CYT With Confidence=0.75438595 and Coverage=0.1031175
91:IF 0.405,0.695|#|#|0.375,#|#|#|#|0.215,0.315| THEN  MIT With Confidence=0.75 and Coverage=0.4520548
92:IF 0.415,0.655|#|0.425,#|0.345,#|#|#|#|0.215,0.315| THEN  MIT With Confidence=0.74814814 and Coverage=0.4611872
93:IF #,0.585|#|0.425,#|#,0.405|#|#|#|0.315,0.725| THEN  NUC With Confidence=0.7456647 and Coverage=0.3341969
94:IF #,0.695|#|0.355,#|0.375,#|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.72789115 and Coverage=0.4885845
95:IF #|#|0.46499999999999997,#|#,0.405|#|#|#|0.325,0.725| THEN  NUC With Confidence=0.72670805 and Coverage=0.3031088
96:IF #|0.375,0.485|0.475,#|#,0.255|#|#|#|#,0.24| THEN  CYT With Confidence=0.7217391 and Coverage=0.19904077
97:IF #|0.405,0.485|0.475,0.525|#|#|#|#|0.215,0.305| THEN  CYT With Confidence=0.71428573 and Coverage=0.11990408
98:IF 0.765,0.885|#|#,0.375|#|#|#|#|#| THEN  ME1 With Confidence=0.7 and Coverage=0.35
99:IF #,0.585|#|0.46499999999999997,#|#,0.405|#|#|#|0.275,#| THEN  NUC With Confidence=0.69863015 and Coverage=0.39637306
100:IF #|0.405,0.485|0.475,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.6962963 and Coverage=0.22541967
101:IF 0.215,0.575|#|0.425,#|#,0.405|#|#|#|0.275,0.725| THEN  NUC With Confidence=0.6939655 and Coverage=0.41709843
102:IF 0.625,#|0.675,#|0.445,#|#|#|#|#,0.525|#| THEN  EXC With Confidence=0.6923077 and Coverage=0.5625
103:IF 0.20500000000000002,0.695|#|0.425,#|#|#|#|#|0.315,0.725| THEN  NUC With Confidence=0.6880734 and Coverage=0.38860103
104:IF #,0.735|#|#|0.365,#|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.68292683 and Coverage=0.51141554
105:IF #|0.375,0.485|0.475,#|#,0.355|#|#|#|#,0.255| THEN  CYT With Confidence=0.6792453 and Coverage=0.2589928
106:IF #|0.365,0.485|0.475,0.525|#|#|#|#|#,0.325| THEN  CYT With Confidence=0.67 and Coverage=0.16067146
107:IF 0.875,#|#|#|#|#|#|#|#,0.325| THEN  ME2 With Confidence=0.6666667 and Coverage=0.17391305
108:IF 0.685,#|0.665,#|#,0.475|#|#|#|#|#| THEN  ME1 With Confidence=0.6603774 and Coverage=0.875
109:IF #,0.585|#|0.435,#|#,0.405|#|#|#|0.265,0.725| THEN  NUC With Confidence=0.6571429 and Coverage=0.47668394
110:IF #|0.375,0.485|0.46499999999999997,0.525|#|#|#|#|#,0.335| THEN  CYT With Confidence=0.6571429 and Coverage=0.16546762
111:IF 0.375,0.765|#|0.425,#|0.345,0.785|#|#|#|0.215,#| THEN  MIT With Confidence=0.65608466 and Coverage=0.56621003
112:IF 0.375,0.765|#|#|0.345,#|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.65384614 and Coverage=0.543379
113:IF #|0.375,0.505|0.475,0.525|#|#|#|#|#,0.315| THEN  CYT With Confidence=0.65178573 and Coverage=0.17505996
114:IF #|#|0.325,0.355|#|#|#|#|#| THEN  ME3 With Confidence=0.6481481 and Coverage=0.23972602
115:IF 0.295,0.765|#|#|0.345,#|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.6421053 and Coverage=0.55707765
116:IF #,0.575|#|0.425,#|#,0.405|#|#|#|0.255,0.725| THEN  NUC With Confidence=0.64169383 and Coverage=0.5103627
117:IF #|0.705,#|0.455,#|#|#|#|#,0.525|#| THEN  EXC With Confidence=0.64 and Coverage=0.5
118:IF #|0.775,#|0.445,0.525|#|#|#|#|#| THEN  EXC With Confidence=0.6363636 and Coverage=0.21875
119:IF #|0.375,0.485|0.455,#|#,0.365|#|#|#|#,0.275| THEN  CYT With Confidence=0.63380283 and Coverage=0.32374102
120:IF #|#|0.475,0.525|#,0.255|#|#|#|0.215,0.315| THEN  CYT With Confidence=0.6298701 and Coverage=0.2326139
121:IF #|#|0.415,#|#,0.405|#|#|#|0.275,#| THEN  NUC With Confidence=0.62666667 and Coverage=0.48704663
122:IF #,0.585|#|0.425,#|#,0.405|#|#|#|0.24,#| THEN  NUC With Confidence=0.6225895 and Coverage=0.58549225
123:IF #|0.685,#|#,0.445|#|#|#|#|#| THEN  ME1 With Confidence=0.62 and Coverage=0.775
124:IF #|#|0.275,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.61764705 and Coverage=0.7191781
125:IF 0.20500000000000002,0.695|0.375,0.495|0.475,#|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.608871 and Coverage=0.36211032
126:IF #|0.375,0.505|0.455,#|#,0.385|#|#|#|#,0.275| THEN  CYT With Confidence=0.5968992 and Coverage=0.36930457
127:IF #|0.355,0.505|0.46499999999999997,#|#,0.385|#|#|#|#,0.275| THEN  CYT With Confidence=0.59272724 and Coverage=0.3908873
128:IF #,0.725|#|0.425,#|#,0.405|#|#|#|0.24,#| THEN  NUC With Confidence=0.5879518 and Coverage=0.63212436
129:IF #|#|#|0.405,0.775|#|#|#|#| THEN  MIT With Confidence=0.5873016 and Coverage=0.5068493
130:IF 0.685,#|0.655,#|#,0.505|#|#|#|#|#| THEN  ME1 With Confidence=0.5846154 and Coverage=0.95
131:IF #,0.665|#|0.475,0.575|#,0.365|#|#|#|#,0.275| THEN  CYT With Confidence=0.5738636 and Coverage=0.48441246
132:IF #|#|#,0.415|#|#|#|#|#| THEN  ME3 With Confidence=0.5680751 and Coverage=0.8287671
133:IF 0.195,0.695|#|0.475,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.56416464 and Coverage=0.558753
134:IF 0.20500000000000002,0.695|#|0.46499999999999997,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.55504584 and Coverage=0.58033574
135:IF #|#|0.495,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.55191255 and Coverage=0.48441246
136:IF 0.20500000000000002,0.665|#|0.455,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.5505618 and Coverage=0.58752996
137:IF 0.215,0.665|#|0.46499999999999997,#|#,0.445|#|#|#|#,0.255| THEN  CYT With Confidence=0.54788417 and Coverage=0.58992803
138:IF 0.195,0.665|#|0.435,0.575|#,0.365|#|#|#|#,0.315| THEN  CYT With Confidence=0.53911203 and Coverage=0.6115108
139:IF 0.805,#|#|#|#|#|#|#|0.215,0.24| THEN  ME2 With Confidence=0.53571427 and Coverage=0.32608697
140:IF #|#|0.46499999999999997,#|#,0.255|#|#|#|#,0.315| THEN  CYT With Confidence=0.5354839 and Coverage=0.5971223
141:IF #|#|0.445,#|#,0.255|#|#|#|#,0.315| THEN  CYT With Confidence=0.5201613 and Coverage=0.61870503
142:IF #,0.685|#|#,0.46499999999999997|#|#|#|#|#| THEN  ME3 With Confidence=0.493007 and Coverage=0.96575344
143:IF 0.685,#|#|#,0.455|#|#|#|#|#| THEN  ME1 With Confidence=0.45454547 and Coverage=0.875

1:IF 0.735,#|#|0.46499999999999997,#|#|#|#|#,0.485|#,0.235| THEN  EXC With Confidence=1.0 and Coverage=0.34375
2:IF 0.685,#|0.665,#|#,0.445|#|#|#|#|0.235,#| THEN  ME1 With Confidence=1.0 and Coverage=0.3
3:IF 0.815,#|#|0.435,#|#|#|#|#|0.315,#| THEN  ERL With Confidence=1.0 and Coverage=0.25
4:IF 0.735,0.745|#|#|#|#|#|#,0.515|#,0.315| THEN  EXC With Confidence=1.0 and Coverage=0.21875
5:IF 0.755,#|0.46499999999999997,0.635|#,0.445|#|#|#|#|#| THEN  ME2 With Confidence=1.0 and Coverage=0.19565217
6:IF #,0.555|#|0.275,0.345|0.215,#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.14383562
7:IF #,0.585|#|0.265,0.315|#|#|#|#|#| THEN  ME3 With Confidence=1.0 and Coverage=0.11643836
8:IF 0.815,#|#|0.375,0.425|#|#|#|#|#| THEN  ME2 With Confidence=1.0 and Coverage=0.10869565
9:IF 0.715,0.795|#|#,0.46499999999999997|0.415,#|#|#|#|#| THEN  POX With Confidence=1.0 and Coverage=0.055555556
10:IF #|0.525,0.675|#|0.415,0.78|#|#|0.385,0.415|#| THEN  POX With Confidence=1.0 and Coverage=0.055555556
11:IF 0.755,0.765|#|#|#|#|#|#|#| THEN  ME2 With Confidence=1.0 and Coverage=0.04347826
12:IF #|0.455,0.46499999999999997|#|#|#|#|0.375,0.435|#| THEN  VAC With Confidence=1.0 and Coverage=0.037037037
13:IF #|#|0.395,0.435|#|#|#|#|0.355,0.385| THEN  VAC With Confidence=1.0 and Coverage=0.037037037
14:IF 0.745,0.765|#|#|#|#|#|#|0.395,0.425| THEN  VAC With Confidence=1.0 and Coverage=0.037037037
15:IF #|0.405,0.685|0.515,0.575|#|#|#|#|#,0.2| THEN  CYT With Confidence=1.0 and Coverage=0.03117506
16:IF #|#|0.455,0.575|#|#|#|#|#,0.15000000000000002| THEN  CYT With Confidence=1.0 and Coverage=0.026378896
17:IF 1.0,#|#|#|#|#|#|#|#| THEN  ME1 With Confidence=1.0 and Coverage=0.025
18:IF #|#|0.735,#|#|#|#|#|#| THEN  CYT With Confidence=1.0 and Coverage=0.009592326
19:IF #,0.495|#|0.28500000000000003,0.375|#|#|#|#|0.215,0.255| THEN  ME3 With Confidence=0.975 and Coverage=0.26712328
20:IF #|0.445,0.685|#|0.575,0.795|#|#|#|0.215,0.545| THEN  MIT With Confidence=0.96875 and Coverage=0.14155251
21:IF #,0.555|#|0.275,0.375|#|#|#|#|#,0.255| THEN  ME3 With Confidence=0.96 and Coverage=0.32876712
22:IF #|#|#|0.575,0.81|#|#|#|0.215,0.235| THEN  MIT With Confidence=0.9583333 and Coverage=0.10502283
23:IF #,0.745|0.495,0.685|0.515,#|0.155,0.305|#|#|#|0.315,0.475| THEN  NUC With Confidence=0.95652175 and Coverage=0.05699482
24:IF #,0.605|0.505,0.635|#|0.435,0.695|#|#|#|#,0.305| THEN  MIT With Confidence=0.9361702 and Coverage=0.20091324
25:IF #,0.585|0.515,0.685|#|0.425,0.795|#|#|#|#| THEN  MIT With Confidence=0.92156863 and Coverage=0.21461187
26:IF #,0.555|#|#,0.375|#|#|#|0.455,#|#| THEN  ME3 With Confidence=0.9125 and Coverage=0.5
27:IF #,0.605|0.505,0.685|#|0.425,0.78|#|#|#|#| THEN  MIT With Confidence=0.90625 and Coverage=0.2648402
28:IF #,0.555|#|0.265,0.395|#,0.325|#|#|#|#,0.325| THEN  ME3 With Confidence=0.89772725 and Coverage=0.5410959
29:IF #,0.605|0.505,0.685|#|0.425,#|#|#|#|#| THEN  MIT With Confidence=0.8955224 and Coverage=0.2739726
30:IF #|#|#|0.575,0.78|#|#|0.435,#|#| THEN  MIT With Confidence=0.8947368 and Coverage=0.15525115
31:IF #,0.555|#|#,0.395|#,0.325|#|#|#|0.215,0.555| THEN  ME3 With Confidence=0.8910891 and Coverage=0.6164383
32:IF #,0.555|#|0.265,0.395|#,0.325|#|#|#|#| THEN  ME3 With Confidence=0.8877551 and Coverage=0.5958904
33:IF 0.685,#|0.685,#|#,0.445|#,0.335|#|#|#|#| THEN  ME1 With Confidence=0.88461536 and Coverage=0.575
34:IF #,0.735|0.495,0.685|#|0.435,0.78|#|#|#|0.2,0.425| THEN  MIT With Confidence=0.8783784 and Coverage=0.29680365
35:IF 0.725,0.805|0.675,#|#,0.455|#|#|#|#|#| THEN  ME1 With Confidence=0.875 and Coverage=0.525
36:IF #|0.495,0.655|#|0.405,0.78|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.87323946 and Coverage=0.28310502
37:IF #,0.555|#|0.275,0.395|#|#|#|#|0.215,0.555| THEN  ME3 With Confidence=0.8703704 and Coverage=0.6438356
38:IF #,0.495|#|0.435,0.575|#|#|#|#|0.455,#| THEN  NUC With Confidence=0.8666667 and Coverage=0.10103627
39:IF #,0.555|#|0.275,0.395|#|#|#|#|#| THEN  ME3 With Confidence=0.8636364 and Coverage=0.65068495
40:IF #|0.525,0.675|#|0.415,0.78|#|#|#|#| THEN  MIT With Confidence=0.8636364 and Coverage=0.26027396
41:IF #,0.725|0.495,0.655|#|0.405,0.78|#|#|#|0.215,0.555| THEN  MIT With Confidence=0.85714287 and Coverage=0.32876712
42:IF #|#|0.495,0.575|#,0.335|#|#|#|0.405,#| THEN  NUC With Confidence=0.8541667 and Coverage=0.106217615
43:IF #|#,0.575|#|#|#|#|#|#,0.125| THEN  CYT With Confidence=0.85 and Coverage=0.040767387
44:IF #,0.545|#|#,0.405|#|#|#|#|#,0.535| THEN  ME3 With Confidence=0.84615386 and Coverage=0.67808217
45:IF 0.775,#|0.46499999999999997,0.625|#|#|#|#|0.415,#|#| THEN  ME2 With Confidence=0.8333333 and Coverage=0.2173913
46:IF 0.755,#|0.495,0.625|#|#|#|#|0.455,#|#| THEN  ME2 With Confidence=0.8333333 and Coverage=0.2173913
47:IF 0.745,#|0.495,0.635|#|#|#|#|0.485,#|#| THEN  ME2 With Confidence=0.8333333 and Coverage=0.2173913
48:IF #,0.695|#|0.46499999999999997,0.575|#|#|#|#|0.455,#| THEN  NUC With Confidence=0.8333333 and Coverage=0.11658031
49:IF #,0.735|0.495,0.685|#|0.415,0.78|#|#|#|#| THEN  MIT With Confidence=0.83146065 and Coverage=0.33789954
50:IF #,0.585|#|0.46499999999999997,0.575|#,0.335|#|#|#|0.405,#| THEN  NUC With Confidence=0.8305085 and Coverage=0.126943
51:IF #|#|#|0.575,0.78|#|#|#|#| THEN  MIT With Confidence=0.8292683 and Coverage=0.15525115
52:IF #|0.445,0.46499999999999997|0.455,0.555|#,0.28500000000000003|#|#|#|0.215,0.425| THEN  CYT With Confidence=0.82857144 and Coverage=0.06954437
53:IF #|#|0.495,0.575|#|#|#|#|0.425,#| THEN  NUC With Confidence=0.8269231 and Coverage=0.111398965
54:IF 0.735,#|#|0.445,#|#|#|#|#,0.515|0.215,0.275| THEN  EXC With Confidence=0.82608694 and Coverage=0.59375
55:IF #|#|0.275,0.315|#|#|#|#|#| THEN  ME3 With Confidence=0.82608694 and Coverage=0.13013698
56:IF #|#,0.595|#|#|#|#|#|#,0.15000000000000002| THEN  CYT With Confidence=0.82608694 and Coverage=0.04556355
57:IF #|#|0.46499999999999997,#|#,0.20500000000000002|#|#|#|0.405,#| THEN  NUC With Confidence=0.8214286 and Coverage=0.119170986
58:IF #,0.555|#|#,0.415|#|#|#|#|#,0.505| THEN  ME3 With Confidence=0.8181818 and Coverage=0.739726
59:IF #,0.745|0.46499999999999997,0.685|#|0.425,0.78|#|#|#|0.215,0.555| THEN  MIT With Confidence=0.814433 and Coverage=0.3607306
60:IF #,0.605|#|0.46499999999999997,#|#|#|#|#|0.455,#| THEN  NUC With Confidence=0.8095238 and Coverage=0.13212435
61:IF #,0.755|#|0.425,0.595|#|#|#|#|0.455,#| THEN  NUC With Confidence=0.80597013 and Coverage=0.13989638
62:IF #,0.755|#|0.495,#|#,0.20500000000000002|#|#|#|0.315,#| THEN  NUC With Confidence=0.80487806 and Coverage=0.17098446
63:IF #,0.555|#|#,0.425|#|#|#|#|0.185,0.555| THEN  ME3 With Confidence=0.8028169 and Coverage=0.7808219
64:IF #,0.715|0.495,0.685|#|0.385,0.81|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.8019802 and Coverage=0.369863
65:IF #|0.445,0.46499999999999997|0.455,0.565|#,0.275|#|#|#|#,0.395| THEN  CYT With Confidence=0.8 and Coverage=0.07673861
66:IF #|0.395,0.455|0.475,0.555|#,0.305|#|#|#|#,0.235| THEN  CYT With Confidence=0.8 and Coverage=0.07673861
67:IF #|#|0.515,#|0.155,0.305|#|#|#|0.315,#| THEN  NUC With Confidence=0.7972973 and Coverage=0.15284973
68:IF #,0.745|0.495,0.685|#|0.375,#|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.7943925 and Coverage=0.38812786
69:IF #,0.605|#|0.46499999999999997,#|#,0.20500000000000002|#|#|#|0.315,#| THEN  NUC With Confidence=0.79347825 and Coverage=0.18911918
70:IF #,0.725|#|0.475,#|#,0.20500000000000002|#|#|#|0.315,#| THEN  NUC With Confidence=0.78723407 and Coverage=0.19170985
71:IF #|0.495,0.665|#|0.375,0.81|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.78640777 and Coverage=0.369863
72:IF #,0.755|0.445,0.685|#|0.385,0.81|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.78571427 and Coverage=0.40182647
73:IF #|#|0.495,#|#|#|#|#|0.425,#| THEN  NUC With Confidence=0.78571427 and Coverage=0.14248705
74:IF #|#|#|0.555,0.78|#|#|#|#| THEN  MIT With Confidence=0.78431374 and Coverage=0.1826484
75:IF #,0.575|#|#,0.425|#|#|#|#|#| THEN  ME3 With Confidence=0.7785235 and Coverage=0.79452056
76:IF #|#|0.515,0.595|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.7777778 and Coverage=0.05035971
77:IF #,0.555|#|#,0.435|#|#|#|#|0.185,0.555| THEN  ME3 With Confidence=0.7741935 and Coverage=0.82191783
78:IF #|#|#|0.545,0.78|#|#|#|#| THEN  MIT With Confidence=0.7719298 and Coverage=0.20091324
79:IF #,0.575|#|0.46499999999999997,#|#,0.305|#|#|#|0.315,0.555| THEN  NUC With Confidence=0.7706422 and Coverage=0.21761657
80:IF #,0.625|#|0.495,#|#,0.305|#|#|#|0.315,#| THEN  NUC With Confidence=0.76859504 and Coverage=0.24093264
81:IF #|0.395,0.46499999999999997|0.455,0.565|#,0.305|#|#|#|#,0.245| THEN  CYT With Confidence=0.76811594 and Coverage=0.12709832
82:IF #|#|#|#|#|#|#|0.475,0.585| THEN  NUC With Confidence=0.76666665 and Coverage=0.059585493
83:IF 0.685,#|0.435,0.625|#,0.425|#|#|#|#|#| THEN  ME2 With Confidence=0.7647059 and Coverage=0.2826087
84:IF 0.665,#|0.455,0.615|#,0.425|#|#|#|#|#| THEN  ME2 With Confidence=0.7647059 and Coverage=0.2826087
85:IF #,0.765|0.445,0.685|#|0.365,#|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7642276 and Coverage=0.42922375
86:IF #|0.495,0.685|#|0.365,#|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.7627119 and Coverage=0.41095892
87:IF #,0.755|0.445,0.685|#|0.365,#|#|#|#|0.215,0.315| THEN  MIT With Confidence=0.75384617 and Coverage=0.44748858
88:IF #,0.765|0.445,0.685|#|0.365,0.78|#|#|#|0.215,0.325| THEN  MIT With Confidence=0.75384617 and Coverage=0.44748858
89:IF #|0.395,0.46499999999999997|0.46499999999999997,0.565|#,0.305|#|#|#|#,0.315| THEN  CYT With Confidence=0.75247526 and Coverage=0.1822542
90:IF #|#|0.495,#|#,0.305|#|#|#|0.315,#| THEN  NUC With Confidence=0.751938 and Coverage=0.25129533
91:IF #|#|0.46499999999999997,#|#|#|#|#|0.425,#| THEN  NUC With Confidence=0.74725276 and Coverage=0.1761658
92:IF #,0.575|#|#,0.435|#|#|#|#|#| THEN  ME3 With Confidence=0.74390244 and Coverage=0.8356164
93:IF #,0.755|0.445,0.685|#|0.345,0.78|#|#|#|0.215,0.315| THEN  MIT With Confidence=0.7410072 and Coverage=0.47031963
94:IF #,0.585|#|#,0.435|#|#|#|#|0.215,0.555| THEN  ME3 With Confidence=0.7380952 and Coverage=0.84931505
95:IF 0.665,#|0.435,0.615|#,0.435|#|#|#|#|#| THEN  ME2 With Confidence=0.7368421 and Coverage=0.3043478
96:IF #|#,0.615|#|#|#|#|#|#,0.185| THEN  CYT With Confidence=0.7352941 and Coverage=0.05995204
97:IF #,0.685|#|#,0.425|#|#|#|#|#| THEN  ME3 With Confidence=0.72727275 and Coverage=0.8767123
98:IF #|0.395,0.685|#|0.365,0.81|#|#|#|0.215,0.295| THEN  MIT With Confidence=0.7266187 and Coverage=0.4611872
99:IF #,0.705|#|0.395,#|#,0.405|#|#|#|0.315,#| THEN  NUC With Confidence=0.7171717 and Coverage=0.36787564
100:IF #,0.665|#|#,0.435|#|#|#|#|#| THEN  ME3 With Confidence=0.7089947 and Coverage=0.91780823
101:IF #|#,0.595|#|#|#|#|#|#,0.215| THEN  CYT With Confidence=0.70454544 and Coverage=0.07434053
102:IF #|#|0.515,#|#|#|#|#|0.325,#| THEN  NUC With Confidence=0.7008547 and Coverage=0.21243523
103:IF #|#|#|0.495,0.78|#|#|#|#| THEN  MIT With Confidence=0.7 and Coverage=0.28767124
104:IF 0.725,0.805|#|0.445,#|#|#|#|#,0.515|#| THEN  EXC With Confidence=0.6956522 and Coverage=0.5
105:IF #|0.395,0.585|0.455,0.575|#,0.325|#|#|#|#,0.245| THEN  CYT With Confidence=0.68421054 and Coverage=0.3117506
106:IF #,0.695|#|#,0.435|#|#|#|#|#| THEN  ME3 With Confidence=0.6818182 and Coverage=0.9246575
107:IF 0.725,0.805|#|#,0.445|#|#|#|#|#| THEN  ME1 With Confidence=0.67741936 and Coverage=0.525
108:IF #|0.395,0.565|0.46499999999999997,#|#,0.305|#|#|#|#,0.245| THEN  CYT With Confidence=0.6759259 and Coverage=0.35011992
109:IF #|0.395,0.46499999999999997|0.475,0.565|#,0.365|#|#|#|#| THEN  CYT With Confidence=0.66917294 and Coverage=0.21342926
110:IF #|0.435,0.685|#|0.345,0.78|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.6685714 and Coverage=0.53424656
111:IF 0.725,#|#|0.485,0.515|0.335,#|#|#|0.515,#|#| THEN  ERL With Confidence=0.6666667 and Coverage=0.5
112:IF #|0.395,0.565|0.455,#|#,0.335|#|#|#|#,0.245| THEN  CYT With Confidence=0.6637931 and Coverage=0.36930457
113:IF #|0.395,0.565|0.46499999999999997,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.66283524 and Coverage=0.41486812
114:IF #,0.575|#|0.46499999999999997,#|#|#|#|#|0.275,#| THEN  NUC With Confidence=0.66101694 and Coverage=0.4041451
115:IF #,0.605|#|0.415,#|#,0.365|#|#|#|0.275,#| THEN  NUC With Confidence=0.65217394 and Coverage=0.42746115
116:IF #,0.755|0.395,0.685|#|0.345,#|#|#|#|0.215,0.425| THEN  MIT With Confidence=0.6507937 and Coverage=0.56164384
117:IF #,0.575|#|0.435,#|#,0.365|#|#|#|0.265,#| THEN  NUC With Confidence=0.6459144 and Coverage=0.4300518
118:IF #|#|0.455,#|#|#|#|#|0.315,#| THEN  NUC With Confidence=0.6441441 and Coverage=0.37046632
119:IF #|0.385,0.46499999999999997|0.475,0.575|#,0.305|#|#|#|#| THEN  CYT With Confidence=0.6415094 and Coverage=0.24460432
120:IF #,0.605|#|0.445,#|#,0.375|#|#|#|0.265,#| THEN  NUC With Confidence=0.6302817 and Coverage=0.46373057
121:IF #,0.585|#|0.415,#|#,0.375|#|#|#|0.255,#| THEN  NUC With Confidence=0.62580645 and Coverage=0.50259066
122:IF #|0.385,0.585|0.455,0.575|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.62580645 and Coverage=0.4652278
123:IF 0.705,0.805|#|#,0.445|#|#|#|#|#| THEN  ME1 With Confidence=0.6216216 and Coverage=0.575
124:IF 0.685,#|#|0.415,#|#|#|#|#,0.515|0.215,0.275| THEN  EXC With Confidence=0.61764705 and Coverage=0.65625
125:IF #|0.395,0.565|0.455,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.6173913 and Coverage=0.51079136
126:IF #,0.585|#|0.445,#|#,0.375|#|#|#|0.245,#| THEN  NUC With Confidence=0.61377245 and Coverage=0.53108805
127:IF #,0.695|0.395,0.565|0.435,#|#,0.325|#|#|#|#,0.315| THEN  CYT With Confidence=0.6123595 and Coverage=0.5227818
128:IF #|0.375,0.685|#|0.365,#|#|#|#|#| THEN  MIT With Confidence=0.61083746 and Coverage=0.56621003
